Tempo,Temp In (C),Temp Amb (C)
1418,72.57,21.51
1418,72.81,21.02
1418,72.57,21.99
1419,73.04,22.48
1419,72.57,21.99
1419,72.57,21.99
1419,72.57,21.02
1419,72.57,21.99
1420,72.57,22.97
1420,72.57,21.02
1420,72.57,21.99
1420,72.81,21.02
1420,72.81,22.48
1421,72.81,21.51
1421,72.81,21.99
1421,72.57,21.02
1421,73.04,21.99
1421,72.81,21.51
1422,72.81,21.02
1422,73.04,22.48
1422,72.57,21.99
1422,73.04,21.51
1422,73.04,21.02
1423,72.57,21.02
1423,73.04,21.02
1423,72.57,21.02
1423,72.81,22.48
1423,72.57,21.99
1424,72.81,22.97
1424,73.04,22.48
1424,72.81,21.51
1424,72.57,21.02
1424,72.81,22.48
1425,72.34,21.02
1425,72.81,21.02
1425,72.81,21.99
1425,73.04,21.99
1425,73.04,22.48
1426,72.57,21.99
1426,72.34,22.48
1426,73.04,22.48
1426,72.34,22.48
1426,72.57,21.02
1427,73.04,21.02
1427,72.57,21.99
1427,73.04,21.51
1427,72.57,21.02
1427,73.04,21.99
1428,72.81,22.48
1428,72.57,21.02
1428,72.57,21.02
1428,72.34,21.02
1428,73.04,22.48
1429,72.81,21.99
1429,72.81,21.02
1429,72.81,21.99
1429,72.81,21.02
1429,73.04,21.99
1430,72.81,21.99
1430,73.04,22.48
1430,73.04,21.51
1430,72.81,21.51
1431,73.04,21.99
1431,72.57,20.53
1431,73.04,22.48
1431,73.04,21.51
1431,73.04,22.48
1432,73.04,21.99
1432,73.04,21.51
1432,73.04,21.02
1432,73.04,21.51
1432,73.28,21.51
1433,72.34,21.51
1433,72.57,21.99
1433,72.10,20.53
1433,73.04,21.02
1433,73.28,21.02
1434,72.81,20.53
1434,73.28,20.53
1434,73.04,20.53
1434,73.28,21.99
1434,72.81,21.51
1435,72.81,21.99
1435,73.04,21.51
1435,72.81,21.99
1435,73.28,21.51
1435,73.04,22.48
1436,73.28,21.99
1436,73.04,21.99
1436,72.57,21.99
1436,72.81,21.51
1436,73.04,21.02
1437,73.04,21.99
1437,72.81,21.02
1437,72.81,22.48
1437,72.57,20.53
1437,72.81,21.51
1438,72.81,22.48
1438,73.04,22.48
1438,72.81,21.51
1438,73.28,21.51
1438,72.81,21.99
1439,73.28,21.99
1439,73.04,21.51
1439,73.04,22.48
1439,72.81,21.99
1439,72.81,21.51
1440,73.04,21.02
1440,72.81,21.02
1440,73.04,21.02
1440,72.81,21.02
1440,73.04,22.48
1441,72.81,21.02
1441,72.81,21.02
1441,72.81,21.02
1441,73.04,21.02
1441,72.57,21.51
1442,73.04,21.02
1442,73.04,21.99
1442,73.04,22.48
1442,73.51,21.51
1442,72.57,21.99
1443,72.81,22.48
1443,73.04,21.02
1443,72.57,21.02
1443,73.28,21.02
1443,73.04,21.99
1444,73.28,21.51
1444,73.28,21.51
1444,73.04,21.99
1444,73.04,21.99
1444,73.04,21.02
1445,73.28,22.48
1445,73.04,22.48
1445,73.51,21.02
1445,73.28,21.99
1445,72.57,21.02
1446,73.28,21.02
1446,73.28,21.02
1446,73.28,21.99
1446,73.04,22.48
1446,72.81,22.48
1447,72.34,21.51
1447,72.81,20.53
1447,73.04,21.02
1447,73.28,21.51
1447,73.04,21.51
1448,73.28,21.02
1448,73.51,20.53
1448,73.04,21.99
1448,72.57,22.48
1448,73.28,20.53
1449,73.28,21.99
1449,73.04,21.02
1449,73.28,22.48
1449,72.57,22.48
1449,73.28,22.48
1450,73.04,21.99
1450,73.04,21.99
1450,73.28,21.51
1450,73.04,21.99
1450,73.04,21.99
1451,73.28,21.99
1451,73.28,21.99
1451,73.04,21.02
1451,73.28,21.02
1451,72.81,22.48
1452,72.34,22.48
1452,73.28,21.99
1452,73.51,21.02
1452,73.28,21.51
1452,73.28,21.02
1453,73.28,22.48
1453,73.51,22.48
1453,73.28,22.48
1453,73.51,21.99
1453,73.28,21.99
1454,73.04,22.48
1454,73.51,22.48
1454,73.28,21.02
1454,73.51,22.48
1454,73.04,22.48
1455,73.04,22.48
1455,73.51,21.99
1455,73.51,21.99
1455,73.04,21.02
1455,72.81,20.53
1456,72.81,22.48
1456,73.28,21.02
1456,72.81,20.53
1456,73.28,21.99
1456,72.81,21.02
1457,73.04,21.99
1457,73.51,20.53
1457,73.04,21.02
1457,73.04,21.02
1457,73.28,21.99
1458,72.57,21.02
1458,73.28,21.02
1458,73.04,21.99
1458,72.81,21.02
1458,72.81,21.99
1459,73.28,21.02
1459,73.51,22.48
1459,73.51,22.48
1459,73.28,22.48
1459,73.04,21.99
1460,73.51,21.99
1460,73.51,21.99
1460,73.28,22.48
1460,72.81,22.48
1460,72.81,22.48
1461,73.51,21.99
1461,73.28,21.99
1461,73.28,21.51
1461,73.51,22.48
1461,73.51,21.02
1462,73.28,21.02
1462,72.81,21.51
1462,73.51,21.99
1462,73.75,22.48
1462,73.51,21.02
1463,73.04,21.02
1463,73.51,21.99
1463,73.51,22.48
1463,73.04,22.48
1463,73.04,21.02
1464,73.04,21.99
1464,73.28,21.51
1464,73.04,22.48
1464,73.04,22.48
1464,73.28,22.48
1465,73.28,22.48
1465,72.81,21.02
1465,72.81,21.02
1465,73.28,21.02
1465,73.28,21.02
1466,73.51,22.48
1466,73.28,22.48
1466,73.28,21.02
1466,73.28,22.48
1466,73.28,21.99
1467,73.51,21.99
1467,73.28,21.99
1467,73.28,21.99
1467,73.51,21.99
1467,73.04,21.02
1468,73.75,21.99
1468,72.81,21.51
1468,73.28,21.99
1468,73.28,21.51
1468,73.28,21.51
1469,73.28,22.48
1469,73.28,21.02
1469,73.28,21.02
1469,73.28,21.02
1469,73.51,21.51
1470,73.51,20.53
1470,73.51,21.51
1470,73.28,21.99
1470,73.75,21.02
1470,73.04,21.02
1471,73.28,21.51
1471,73.04,22.48
1471,73.75,20.53
1471,73.51,21.02
1471,73.28,21.99
1472,73.28,22.48
1472,73.04,21.99
1472,73.28,21.99
1472,73.04,21.02
1472,73.51,21.51
1473,73.51,21.99
1473,73.51,21.99
1473,73.51,21.99
1473,73.51,20.53
1473,73.75,21.02
1474,73.04,21.51
1474,73.04,20.53
1474,73.51,21.02
1474,73.51,21.02
1474,73.28,22.48
1475,73.75,21.99
1475,73.28,21.51
1475,73.04,22.48
1475,73.51,21.99
1475,73.51,22.48
1476,72.81,20.53
1476,73.28,21.99
1476,73.51,21.02
1476,73.04,20.53
1476,73.51,21.51
1477,73.04,21.99
1477,73.51,21.02
1477,73.51,21.02
1477,73.51,22.48
1477,73.51,21.02
1478,72.81,21.99
1478,73.51,22.48
1478,73.75,21.51
1478,73.28,22.48
1478,73.51,21.02
1479,73.51,20.53
1479,73.04,21.99
1479,73.28,21.99
1479,73.51,21.99
1479,73.75,21.51
1480,73.75,21.02
1480,73.51,21.51
1480,73.04,21.51
1480,73.51,21.02
1480,73.51,21.99
1481,73.75,21.99
1481,73.51,22.48
1481,73.04,20.53
1481,73.04,21.02
1481,73.75,21.02
1482,73.04,22.48
1482,73.28,21.02
1482,73.51,21.02
1482,73.28,21.02
1482,73.51,22.48
1483,72.81,22.48
1483,73.04,22.48
1483,73.28,21.99
1483,73.75,21.02
1483,73.28,21.99
1484,72.81,21.02
1484,73.28,21.99
1484,73.75,22.48
1484,73.04,21.99
1484,73.51,21.99
1485,73.75,22.48
1485,72.81,21.99
1485,73.51,21.51
1485,73.51,21.02
1485,73.51,21.02
1486,73.51,22.48
1486,73.04,21.02
1486,73.51,21.02
1486,73.51,21.02
1486,73.04,21.02
1487,73.51,21.51
1487,73.28,21.02
1487,73.28,21.02
1487,73.75,21.99
1487,73.75,21.02
1488,73.51,22.48
1488,73.51,22.48
1488,73.75,21.51
1488,73.75,21.02
1488,73.51,21.02
1489,73.75,21.99
1489,73.75,22.48
1489,73.75,22.48
1489,73.28,21.99
1489,73.51,22.48
1490,73.51,22.48
1490,73.28,21.99
1490,73.28,21.99
1490,73.75,20.53
1490,73.51,22.48
1491,73.51,21.02
1491,73.75,20.53
1491,73.04,20.53
1491,73.75,22.48
1491,73.75,21.02
1492,73.75,21.99
1492,73.75,21.99
1492,73.75,22.48
1492,73.28,21.02
1492,73.75,21.02
1493,73.51,22.48
1493,73.51,21.02
1493,73.75,21.02
1493,73.75,20.53
1493,73.51,22.48
1494,73.28,21.99
1494,73.28,22.48
1494,73.51,21.51
1494,73.51,21.02
1494,73.51,21.02
1495,73.28,22.48
1495,73.51,21.02
1495,73.51,21.02
1495,73.75,22.48
1495,73.75,21.99
1496,73.75,22.48
1496,73.51,21.99
1496,73.28,21.99
1496,73.51,22.48
1496,72.81,21.51
1497,73.51,21.51
1497,73.28,20.53
1497,73.51,21.02
1497,73.51,21.99
1497,73.75,21.02
1498,73.04,21.99
1498,73.75,20.53
1498,73.51,22.48
1498,73.75,21.99
1498,73.28,22.48
1499,73.28,22.48
1499,73.28,21.02
1499,73.75,21.99
1499,73.75,21.02
1499,73.51,22.48
1500,73.51,21.99
1500,73.04,22.48
1500,73.28,22.48
1500,73.51,20.53
1500,73.75,22.48
1501,73.28,21.02
1501,73.75,21.99
1501,73.28,21.02
1501,73.75,22.48
1501,73.51,22.48
1502,72.81,21.51
1502,73.75,21.99
1502,73.28,21.02
1502,73.51,21.02
1502,73.75,21.02
1503,73.75,22.48
1503,73.51,22.48
1503,73.28,21.02
1503,73.75,21.99
1503,73.28,22.48
1504,72.81,21.99
1504,73.28,21.02
1504,73.04,21.99
1504,73.51,21.99
1504,73.75,21.02
1505,73.75,21.99
1505,73.28,21.51
1505,73.28,22.48
1505,73.75,21.99
1505,73.28,22.48
1506,73.98,22.48
1506,73.51,21.02
1506,73.75,21.02
1506,73.04,21.99
1506,73.28,22.48
1507,73.51,22.48
1507,73.28,21.02
1507,73.28,21.02
1507,73.75,21.99
1507,73.51,21.99
1508,73.51,21.51
1508,73.75,21.02
1508,73.28,21.99
1508,73.28,21.99
1508,73.75,21.99
1509,73.51,21.99
1509,73.28,21.99
1509,73.51,22.48
1509,73.51,21.99
1509,73.51,21.51
1510,73.51,21.51
1510,73.75,21.51
1510,73.28,22.48
1510,73.75,21.99
1511,73.75,21.02
1511,73.75,21.02
1511,73.75,22.48
1511,73.28,21.99
1511,73.28,21.99
1512,73.75,22.48
1512,73.51,21.02
1512,73.51,21.99
1512,73.04,21.02
1512,73.75,21.99
1513,73.28,21.02
1513,73.98,21.99
1513,73.04,21.02
1513,73.28,21.99
1513,73.75,22.48
1514,73.51,21.02
1514,73.04,21.51
1514,73.98,21.99
1514,73.28,22.48
1514,73.28,21.02
1515,73.75,21.51
1515,73.75,22.48
1515,73.04,21.99
1515,73.51,21.02
1515,73.28,22.48
1516,73.75,22.48
1516,73.75,21.99
1516,73.28,22.48
1516,73.75,22.48
1516,73.75,21.99
1517,73.98,22.48
1517,73.51,21.51
1517,73.28,22.97
1517,73.75,21.51
1517,73.28,21.99
1518,73.28,21.99
1518,73.75,21.99
1518,73.28,22.48
1518,73.51,21.99
1518,73.98,21.51
1519,73.75,21.99
1519,73.75,20.53
1519,73.28,22.48
1519,73.04,21.51
1519,73.75,21.99
1520,73.28,21.99
1520,73.51,20.53
1520,73.28,21.02
1520,73.51,21.99
1520,73.28,21.02
1521,73.75,22.48
1521,73.75,21.02
1521,73.51,21.02
1521,73.28,21.02
1521,73.28,20.53
1522,73.75,21.99
1522,73.75,21.99
1522,73.75,22.48
1522,73.51,21.99
1522,72.81,21.99
1523,73.51,21.99
1523,73.51,21.99
1523,73.75,21.99
1523,73.28,21.02
1523,73.28,21.99
1524,73.51,22.48
1524,73.75,22.48
1524,73.98,21.02
1524,73.51,21.02
1524,73.98,22.48
1525,73.28,21.99
1525,73.51,20.53
1525,73.28,20.53
1525,72.81,21.99
1525,73.98,21.02
1526,73.51,21.99
1526,73.75,21.51
1526,73.75,22.48
1526,73.28,21.99
1526,73.75,21.02
1527,73.28,21.02
1527,73.51,21.02
1527,73.75,21.99
1527,73.51,21.02
1527,73.75,22.48
1528,73.51,21.99
1528,73.51,21.99
1528,73.28,21.51
1528,73.28,21.99
1528,73.75,21.99
1529,73.75,21.51
1529,73.75,22.48
1529,73.51,22.48
1529,73.75,21.99
1529,73.75,21.99
1530,73.75,21.02
1530,73.51,22.48
1530,73.28,22.97
1530,73.28,21.02
1530,73.28,21.99
1531,73.51,21.02
1531,73.98,21.99
1531,73.28,22.48
1531,73.51,21.99
1531,73.51,20.53
1532,73.75,21.02
1532,73.28,20.53
1532,73.75,21.51
1532,73.51,21.02
1532,73.28,21.99
1533,73.04,21.02
1533,73.75,22.48
1533,73.51,22.48
1533,73.75,21.99
1533,73.51,22.48
1534,73.75,21.99
1534,73.75,21.02
1534,73.51,22.48
1534,73.04,21.02
1534,73.28,20.53
1535,73.75,22.48
1535,73.75,21.99
1535,73.75,21.99
1535,73.51,21.99
1535,73.28,21.99
1536,73.98,21.02
1536,73.75,21.99
1536,73.75,21.02
1536,73.51,22.48
1536,73.28,22.48
1537,73.51,22.48
1537,73.98,21.99
1537,73.51,21.02
1537,73.51,21.02
1537,73.28,22.48
1538,73.75,21.02
1538,73.51,21.02
1538,73.28,21.02
1538,73.75,20.53
1538,73.28,22.48
1539,73.28,22.48
1539,73.75,20.53
1539,72.81,21.99
1539,73.75,22.48
1539,73.51,21.99
1540,73.28,21.02
1540,73.28,22.48
1540,73.51,21.99
1540,73.75,22.48
1540,73.51,21.02
1541,72.81,21.51
1541,73.51,22.48
1541,73.28,21.51
1541,73.75,21.02
1541,73.75,22.48
1542,73.75,22.48
1542,73.75,21.99
1542,73.51,21.02
1542,73.75,21.99
1542,73.51,21.99
1543,73.75,21.02
1543,73.28,22.97
1543,73.75,22.48
1543,73.51,21.99
1543,73.51,22.48
1544,73.98,22.48
1544,73.28,20.53
1544,72.81,21.99
1544,73.51,21.99
1544,73.75,22.48
1545,73.75,22.97
1545,73.75,21.99
1545,73.75,21.51
1545,73.51,21.51
1545,73.75,22.48
1546,72.81,20.53
1546,73.75,22.48
1546,73.28,21.02
1546,73.75,21.99
1546,73.75,21.02
1547,73.75,21.02
1547,73.75,22.48
1547,73.75,21.51
1547,73.28,21.02
1547,73.28,21.51
1548,73.75,21.99
1548,73.75,22.48
1548,73.98,21.51
1548,73.98,21.02
1548,73.75,22.48
1549,73.51,21.02
1549,73.51,21.02
1549,73.04,21.51
1549,73.98,22.48
1549,73.98,21.02
1550,73.28,21.99
1550,73.51,21.02
1550,73.28,22.97
1550,73.75,22.48
1550,73.98,21.99
1551,73.75,21.51
1551,73.28,21.99
1551,72.81,21.51
1551,73.75,21.02
1551,73.75,22.48
1552,73.28,21.02
1552,73.51,21.99
1552,73.51,22.48
1552,73.51,22.48
1552,73.75,21.99
1553,73.51,21.51
1553,73.75,22.48
1553,73.04,21.51
1553,73.51,20.53
1553,73.98,20.53
1554,73.04,21.51
1554,73.75,21.99
1554,73.75,22.48
1554,73.75,21.02
1554,73.28,21.51
1555,73.28,22.48
1555,73.75,21.02
1555,73.75,21.99
1555,73.51,22.48
1555,73.28,22.48
1556,73.75,22.48
1556,73.75,21.51
1556,73.75,21.02
1556,73.51,21.51
1556,73.75,21.02
1557,73.98,22.48
1557,73.75,21.99
1557,73.75,22.48
1557,73.75,22.48
1557,73.51,21.02
1558,73.75,21.51
1558,73.98,22.48
1558,73.98,22.48
1558,73.28,21.02
1558,73.51,20.53
1559,73.51,22.48
1559,73.75,21.99
1559,73.98,22.48
1559,73.75,21.51
1559,73.75,22.48
1560,73.75,21.99
1560,73.04,21.02
1560,73.75,21.02
1560,73.51,21.02
1560,73.75,21.51
1561,73.75,21.51
1561,73.75,21.02
1561,73.75,21.02
1561,73.75,21.99
1561,73.51,22.48
1562,73.98,22.48
1562,73.51,21.02
1562,73.75,22.48
1562,73.51,21.02
1562,73.98,21.02
1563,73.04,21.99
1563,73.98,22.48
1563,73.51,21.02
1563,73.75,21.99
1563,73.51,21.02
1564,73.75,21.51
1564,73.75,22.48
1564,73.75,21.51
1564,73.98,22.48
1564,73.51,22.48
1565,73.75,22.48
1565,73.75,21.02
1565,73.75,21.99
1565,73.75,21.51
1565,73.75,22.48
1566,73.28,22.48
1566,73.51,21.99
1566,73.75,21.99
1566,73.75,21.99
1566,73.75,21.02
1567,73.28,21.02
1567,73.04,22.48
1567,73.51,22.48
1567,73.51,21.51
1567,73.28,22.48
1568,73.75,21.02
1568,73.51,22.48
1568,73.98,22.48
1568,73.75,22.48
1568,73.75,21.99
1569,73.51,21.02
1569,73.51,21.02
1569,73.75,21.02
1569,73.51,21.99
1569,73.75,21.02
1570,73.28,21.99
1570,73.28,21.02
1570,73.75,22.97
1570,73.51,21.51
1570,73.75,21.99
1571,73.75,21.99
1571,73.51,22.97
1571,73.75,21.99
1571,73.51,22.97
1571,73.51,21.99
1572,73.75,21.02
1572,73.75,22.48
1572,73.75,21.99
1572,73.51,21.02
1572,73.51,21.02
1573,73.75,22.48
1573,73.28,21.02
1573,73.51,21.99
1573,73.75,21.99
1573,73.28,21.02
1574,73.51,22.48
1574,73.51,21.02
1574,73.28,22.48
1574,73.51,21.02
1574,73.28,21.02
1575,73.51,21.51
1575,73.51,21.51
1575,73.28,21.99
1575,72.81,21.99
1575,73.04,21.02
1576,73.51,22.48
1576,73.51,22.48
1576,73.51,21.02
1576,73.51,21.51
1576,73.51,21.99
1577,73.28,21.51
1577,73.51,21.02
1577,73.75,22.48
1577,73.51,21.51
1577,73.51,21.99
